id,no_img_bathroom,no_img_bedroom,no_img_dining,no_img_hallway,no_img_kitchen,no_img_living,no_img_others,count,brightness,contrast
50460376,3,2,0,1,1,1,4,12,140.46432974143258,1.0
50466456,2,5,0,0,3,4,13,27,121.06933713308817,0.9997106481481481
50476523,4,14,0,1,5,0,5,29,134.0442538388806,0.9969349276882251
50477036,2,5,1,0,2,2,0,12,123.44600032686044,0.9954703193214223
50496723,0,4,0,0,0,0,2,6,119.153106787303,0.9986876640419947
50499969,1,1,0,1,1,0,1,5,123.0983760609568,1.0
50503310,2,4,1,0,1,0,1,9,147.56658621970735,1.0
505041,1,3,1,1,0,0,2,8,172.85330478556486,0.9990234375
50531793,1,1,0,0,1,4,1,8,126.34652878247171,1.0
50537661,5,3,0,1,2,3,1,15,105.89024747085047,0.9989583333333333
50563425,1,7,1,0,2,0,3,14,119.76817867936141,0.9994419642857143
50580989,6,4,0,0,4,4,2,20,150.04684425781514,0.9943052015374038
50585830,1,1,0,1,2,2,1,8,135.64630170154965,1.0
50605321,1,4,0,0,0,2,5,12,113.12060667438271,1.0
50618227,4,9,0,0,4,5,0,22,132.60613992914583,0.9965694682675814
50636404,1,6,0,0,1,0,3,11,153.86094254735747,0.9992897727272727
50666802,1,1,0,0,1,1,1,5,127.01087731481479,1.0
50667879,2,2,0,0,2,2,0,8,126.26810919483754,0.978767743663033
50676101,2,4,0,0,2,3,2,13,138.3888125184131,1.0
50678482,3,3,1,2,3,4,6,22,124.52271837431364,1.0
50683762,0,0,0,0,1,2,3,6,94.38893867705475,0.9961038829442282
50691601,2,3,0,0,1,1,1,8,129.94208916668848,1.0
50698104,5,8,0,2,5,2,0,22,128.47009946835252,0.9989346590909091
50700164,2,1,0,0,1,1,1,6,100.5886111111111,1.0
50701677,3,3,1,1,1,2,0,11,119.77747685185187,0.9978637477718361
50712143,2,5,3,1,2,2,5,20,136.1532116207807,0.998828125
50714955,2,3,0,0,1,3,2,11,165.25431371001685,0.9937162154316502
50715153,1,2,3,0,1,1,5,13,121.8392703705313,0.9987838248707814
50718188,3,5,0,1,1,0,0,10,163.84262818287038,1.0
50721137,4,1,0,0,0,0,1,6,128.7530978166119,1.0
50723506,1,3,0,1,2,4,0,11,118.42033672956414,1.0
50723996,1,2,0,0,3,2,0,8,120.21479969752014,0.9970779122081712
50738320,2,1,0,0,1,4,1,9,125.45004929698219,0.9991319444444444
50742846,4,2,3,1,1,3,2,16,156.44663669664672,1.0
50750499,4,2,2,2,2,3,0,15,122.58070986582649,0.9984415531776913
50751481,1,8,0,0,2,3,1,15,128.1371730645576,0.9708274700505759
50767008,1,5,0,0,2,2,0,10,129.02093713027267,0.99921875
50787930,1,1,0,0,1,1,1,5,115.80618724279834,1.0
50826339,3,3,0,0,0,0,5,11,110.99297797126358,1.0
50827929,1,2,0,1,2,2,1,9,88.92252239797668,0.9973991844900519
50828360,1,3,1,0,2,0,0,7,123.25569095385067,0.9868333881933216
50834663,2,2,1,0,0,1,2,8,122.46864712607437,1.0
50836408,1,0,0,0,0,0,0,1,188.29842592592593,1.0
50836484,1,4,0,0,0,0,0,5,172.36962094907406,1.0
50836673,2,0,0,0,0,0,0,2,158.30146556712964,1.0
50836722,1,3,0,0,0,2,0,6,176.10118971836417,1.0
50839889,3,1,0,0,2,0,2,8,144.17773278881384,0.9792885961468615
50846825,1,1,0,0,1,3,1,7,131.35807022982803,1.0
50863271,0,2,0,2,1,1,2,8,156.11916096000516,0.9990234375
50880180,2,3,0,1,2,6,0,14,163.4664794146825,0.9993946731234866
50882222,3,12,5,2,7,5,7,41,149.54784053090918,1.0
50885866,5,8,1,0,1,2,3,20,132.5879528276106,0.9984298165624518
50886293,1,1,1,0,1,1,0,5,123.68008622685186,1.0
50904342,1,1,1,0,1,2,0,6,128.9384842785494,1.0
50905022,5,6,1,0,1,2,3,18,123.63096568501373,1.0
50910327,2,2,0,0,2,1,1,8,147.92267543965406,0.9990234375
50919990,4,3,4,1,3,4,1,20,121.28259369064317,0.999609375
50937113,3,3,1,1,0,2,2,12,123.61897250621571,1.0
50938850,2,1,1,0,2,2,0,8,111.40747783850196,0.9990234375
50951735,0,2,1,0,1,0,2,6,96.81257115148112,0.9973167044595616
50953344,1,2,0,0,0,0,9,12,114.31059645999443,0.9993489583333334
50964461,1,2,0,1,0,2,0,6,161.33163103352197,0.9824246928693219
50964588,1,6,0,0,1,1,3,12,125.7555708135074,1.0
50964928,1,0,0,1,1,2,1,6,138.65244516383663,1.0
50971658,1,8,2,0,1,1,2,15,125.33508353695127,0.9994791666666667
50977241,1,2,0,0,2,2,1,8,102.00235451388977,1.0
50982463,6,5,0,1,1,4,0,17,138.33613856171328,0.9848923213478455
50982465,3,5,0,0,2,2,1,13,164.14335848468662,0.9841107298777361
5100179,5,6,0,2,2,1,2,18,123.16269420510402,0.9995659722222222
51005641,1,1,0,1,2,1,2,8,126.64078404304912,1.0
51005960,3,2,0,0,0,0,0,5,110.7944797853989,0.9984375
51012020,2,0,0,1,1,3,5,12,96.54361504477548,0.9954927884615384
51035842,6,3,0,0,3,1,1,14,187.15578458581032,0.9676094579266507
51037534,2,1,1,1,1,3,1,10,118.26751544817387,0.99921875
51052162,6,9,2,0,2,4,0,23,151.86339976538764,0.9945609412040031
51055081,0,2,0,1,0,2,0,5,112.02933678441211,0.9984375
51057896,3,2,0,0,3,0,1,9,132.89823238813534,0.9982638888888888
51059703,6,4,1,0,3,4,3,21,100.43859714873604,0.9992544934640523
51061637,4,4,0,0,1,0,0,9,125.51525764371144,0.9508737956735165
51078056,2,3,0,1,1,5,2,14,167.1931996114418,0.9983302355475264
51078781,0,0,1,0,0,0,5,6,76.5405472297941,1.0
51114280,3,4,0,0,2,1,3,13,109.88018058523267,0.9993990384615384
51116496,4,3,0,0,3,1,3,14,159.88754468878602,0.9891476285704037
51119228,2,2,0,0,1,1,0,6,134.870570210691,0.9960732447506562
51120464,2,7,1,1,4,0,4,19,134.93817122861165,1.0
51143016,8,6,2,2,6,5,8,37,121.79895060709306,0.9991603158390948
51150721,2,2,0,0,2,3,1,10,155.25807663302552,0.997662329766537
51161579,0,2,0,0,0,1,2,5,94.2300386331295,1.0
5119724,5,11,0,1,2,1,1,21,140.91197249141356,1.0
51207481,1,4,0,1,2,0,0,8,113.8411423857368,0.9941709060077519
5122763,3,3,1,2,2,6,7,24,88.08442287443542,0.9969806758698952
51241650,5,5,0,0,3,4,3,20,110.33341702031893,0.999609375
51247849,2,1,0,0,1,1,0,5,124.57572943027166,1.0
51258196,1,1,0,0,0,2,1,5,117.06107234762769,1.0
51259427,2,1,0,0,2,0,1,6,128.51853646905008,1.0
51266645,3,1,0,1,2,4,0,11,118.82912308852414,1.0
51278741,2,2,0,1,0,0,0,5,147.75612924382716,1.0
51281135,0,3,2,0,2,0,0,7,179.9376043733466,1.0
51282393,5,7,0,0,1,4,3,20,142.52347497912163,0.9827168457783
5128922,3,2,0,0,1,2,0,8,103.5868796649993,1.0
51294854,1,2,0,0,3,1,0,7,157.0109587880291,1.0
51313687,3,0,0,2,3,9,2,19,119.36240340555287,0.9995888157894737
51318523,1,4,0,0,0,0,3,8,143.14414870337043,0.9990234375
51330029,1,0,1,0,1,2,2,7,137.10224177396103,0.9900498941719759
51336791,2,3,1,1,1,1,4,13,132.09583409731042,1.0
51336838,3,0,0,3,2,2,1,11,124.1977840909091,1.0
51364235,1,4,0,0,2,6,5,18,141.30664762349613,0.9791213948959362
51365683,2,3,0,0,3,0,0,8,135.61526955938143,1.0
51380123,2,3,0,0,1,3,1,10,138.35881195679931,1.0
51387224,0,3,1,0,2,0,1,7,156.0406174217372,1.0
51390863,1,3,0,0,1,0,0,5,154.34995486111112,1.0
51396137,4,5,2,1,1,1,2,16,134.51900453170708,0.99853515625
51396953,2,5,1,1,0,2,12,23,143.6547850606389,0.998641304347826
51414710,2,4,1,0,1,0,0,8,119.29127578044623,1.0
51417961,1,2,0,0,1,3,1,8,126.96590611336164,1.0
51436031,2,1,1,0,1,1,1,7,130.96591414517198,1.0
51438724,8,9,0,0,4,2,1,24,164.40218411893724,0.9952492382222781
51438802,8,7,0,0,4,2,1,22,163.69326744466022,0.9948173507879399
51444707,4,6,1,2,3,4,3,23,113.7756700382448,0.9989888776541961
51458404,1,2,0,0,1,3,5,12,140.10104258218797,0.9993489583333334
51461258,2,2,0,0,2,1,0,7,126.56005160108023,1.0
51476578,1,3,1,1,3,2,3,14,134.23200978973765,1.0
51478882,2,0,1,1,2,1,0,7,123.80229352678569,1.0
51495637,1,1,0,0,1,4,0,7,135.41005890376985,1.0
51497343,2,9,0,0,2,8,1,22,122.61641926632984,0.9992768333640044
51500820,1,1,0,0,3,2,0,7,126.80048030589532,1.0
51511955,2,3,1,0,1,4,2,13,118.68442986508659,1.0
51512908,1,1,0,0,3,1,3,9,105.81747599451303,1.0
51515685,2,4,0,0,3,4,0,13,109.40323641282845,1.0
51516850,0,3,0,0,0,2,0,5,148.85498982746645,1.0
51520867,2,3,0,0,1,1,1,8,133.20511013454862,1.0
51526713,5,10,0,0,3,8,2,28,141.1190356603193,0.9988806373927525
51547451,1,4,1,0,3,3,1,13,131.89406031131293,1.0
51549146,2,12,0,0,0,7,2,23,136.58008682778444,0.9983029417569769
51573523,1,1,0,0,3,3,0,8,117.84262424045139,1.0
51582412,2,3,1,0,3,2,2,13,131.47653690349,1.0
51589842,3,8,1,0,2,1,12,27,141.82820384103414,0.9977467962258837
51590728,2,1,0,0,1,0,1,5,130.5545380336934,1.0
51600158,1,3,0,0,1,0,0,5,128.42890902379798,1.0
51615730,1,6,0,0,2,5,1,15,137.44082724535426,1.0
51646360,2,4,0,0,0,5,2,13,159.52890664569486,1.0
51662465,2,4,0,1,3,3,1,14,158.2507118170378,1.0
51664503,2,1,0,0,1,1,1,6,97.83750067130524,1.0
51664520,2,6,0,0,9,9,1,27,186.3563313400206,0.9968327876584199
51667762,4,5,1,2,2,3,7,24,136.01996032000457,0.9990118269530034
51668654,1,7,1,1,2,0,7,19,138.56963479058373,1.0
51676666,1,3,1,0,2,0,1,8,130.6098291015625,1.0
51676960,3,4,0,0,1,3,3,14,115.72173963615153,0.9897119866584653
51687803,0,5,0,0,3,1,3,12,120.29154240612142,1.0
51698024,2,4,0,0,0,1,0,7,149.1291299801485,1.0
51699527,1,1,0,0,1,3,1,7,128.41161789021163,0.9988839285714286
51703239,4,5,1,0,4,0,0,14,185.25631758606596,0.9994419642857143
51703274,2,5,1,0,3,1,0,12,176.09217967155345,0.9973958333333334
51705483,2,0,0,0,2,2,0,6,125.14981983752621,0.9896124115186615
51718477,1,4,0,0,5,3,0,13,158.50166735817487,1.0
51722604,3,3,0,3,2,3,3,17,151.83515984429405,1.0
51722643,5,8,2,0,5,4,1,25,146.96452672968107,1.0
51724318,7,9,1,1,1,3,0,22,143.1669228015105,0.9982230392156862
51725120,1,2,0,0,1,1,2,7,130.41723094870665,1.0
51737024,3,7,1,1,7,3,4,26,152.7076543748572,0.9909502262443439
51738160,1,3,0,1,3,0,1,9,104.0854222117497,0.9991251093613298
51739385,0,7,0,0,3,3,3,16,136.40333116216397,0.9990272373540856
51740254,1,3,0,0,3,0,0,7,133.1542613960807,0.9966342442488807
51740284,3,5,0,0,3,4,3,18,126.97061990457792,0.9978207224614766
51740609,2,2,0,0,2,0,0,6,145.13982295283566,0.9886363636363636
51752868,6,5,0,0,1,0,1,13,119.19005443277145,0.9871053861932163
51763772,4,4,1,0,2,1,0,12,137.1022418376124,0.9161345414411132
51766992,2,4,0,0,0,0,1,7,120.01292552660477,0.9641414201895325
51774204,1,1,0,1,1,3,1,8,97.5468812337759,0.9932467824004789
51777862,0,0,0,0,1,0,1,2,119.28091724537038,1.0
51778155,6,4,0,0,3,4,4,21,127.42150122353037,0.99592786984654
51780547,1,2,1,0,2,0,0,6,160.18219977092156,0.9974059662775616
51785284,1,3,0,1,1,4,1,11,117.28230886702676,1.0
51793795,0,4,0,0,4,3,3,14,133.43427099290668,0.9988882712618121
51796661,2,1,1,1,0,4,0,9,121.6230471607796,0.9982502187226596
51799819,2,5,1,0,1,1,1,11,109.03174728078169,0.9964321085449211
51801294,3,3,0,0,1,1,0,8,177.0048866779291,0.9923440481870229
5180402,2,8,0,2,11,2,8,33,134.89443580285888,1.0
51807916,2,3,0,0,0,1,0,6,124.80495481467192,1.0
51809537,2,5,1,1,3,2,1,15,137.34334963348766,0.9949685534591194
51809901,2,3,3,0,2,5,2,17,125.58879452803497,0.9995404411764706
51810901,0,1,0,0,1,0,0,2,139.9212991094393,0.99609375
51811570,1,8,0,1,4,4,4,22,123.34428979282116,0.9992707748784138
51812294,3,3,0,0,2,4,0,12,127.04948641563142,1.0
51820280,1,5,0,1,2,3,0,12,143.71742417909806,1.0
51830972,4,5,0,1,5,3,4,22,133.99592171712797,0.9992723081222057
51842232,4,9,0,4,3,3,2,25,134.54897278005762,0.9996875
51853725,0,2,0,1,2,3,0,8,114.76865921585649,0.9951923076923077
51873106,3,3,0,0,1,2,2,11,112.37309245428072,0.9950532165949606
51873589,1,1,0,0,1,3,1,7,129.89789611349943,0.9988839285714286
51884648,1,5,1,0,1,3,1,12,136.26002809124228,1.0
51895527,1,2,2,0,0,0,6,11,95.14904386202282,0.9985767602495543
51897085,5,4,0,0,3,3,1,16,141.72247673483454,0.99951171875
51897948,2,2,0,1,3,0,0,8,130.29930071952617,1.0
51914332,3,1,0,1,5,6,5,21,126.1914440364844,0.9996279761904762
51919715,4,5,0,0,2,0,1,12,118.6640223122428,0.9951498953349281
51920439,0,1,0,0,0,0,0,1,128.76562242798354,1.0
51923350,1,0,0,1,0,0,0,2,148.46728330761317,0.9922178988326849
51936792,6,7,1,1,6,3,5,29,126.06132732356981,0.9997306034482759
51958790,1,1,0,1,1,2,2,8,107.53476490162039,1.0
51964593,2,6,0,2,3,1,6,20,119.0952104070216,0.999609375
51965130,3,4,0,0,6,1,3,17,148.63377022626182,0.9986248998626688
51976799,2,1,0,0,0,0,4,7,144.18957108016818,0.9937603945594125
51979073,3,5,0,1,4,0,1,14,132.44668314364714,1.0
51979900,2,2,0,1,1,0,5,11,121.42588582472696,1.0
51994046,1,3,0,0,2,1,0,7,129.34746879133598,1.0
52001201,2,0,0,0,1,2,0,5,134.43580230838478,1.0
52005702,1,1,1,0,2,2,1,8,123.46285467705118,0.9951323869163424
52018152,0,1,1,0,0,3,0,5,98.09949253609967,0.9984375
52047463,5,2,0,2,1,2,1,13,132.7775493515963,0.9952063379227776
52065428,1,2,0,0,2,1,0,6,191.2071561140793,0.9790177198646987
52065774,2,2,0,0,0,2,0,6,128.48643255958504,1.0
52074676,0,0,2,0,1,3,2,8,105.60498369054515,1.0
52081502,3,2,1,0,1,7,5,19,126.54532599462584,1.0
52086552,1,10,3,0,6,7,2,29,123.75595079799027,0.9997306034482759
52102196,2,2,2,0,2,6,5,19,166.49024046661796,0.9919908466819223
52141450,6,6,0,0,0,0,0,12,126.89432087825433,0.9973932802287582
52141999,1,5,0,0,0,0,0,6,119.65700149766373,1.0
52142260,2,7,0,0,0,0,0,9,123.97687186088963,1.0
52157344,4,1,0,0,1,0,0,6,160.92522399605545,1.0
52159281,14,8,1,7,10,12,11,63,137.69370539095794,1.0
52163235,1,4,0,0,1,2,0,8,121.54313773951903,1.0
52169194,0,3,0,1,0,1,0,5,112.39224797453703,1.0
52184717,1,5,2,2,3,2,2,17,164.6179652040214,0.9990844586861982
52187305,1,1,0,1,3,5,2,13,105.61739724947142,0.9958896065766295
52264010,0,2,0,0,1,2,1,6,107.2572698402492,1.0
52292348,1,3,0,0,0,0,1,5,115.99092103909466,0.9968688725490196
52292896,2,2,0,0,0,1,0,5,110.31273206018518,1.0
52293018,2,8,0,0,0,0,0,10,98.99955661481397,0.9912900217853735
52293182,1,4,0,0,0,0,0,5,119.2958940972222,0.9937003968253968
52293350,4,1,0,0,0,0,0,5,133.26802350547663,0.9953063725490197
5230320,5,1,0,0,3,2,0,11,167.42919379310436,0.9978748452423063
52311879,6,4,0,0,3,2,13,28,175.1284440582104,1.0
52313381,5,7,1,1,2,7,3,26,124.31613638303517,0.9835588726241173
52313679,1,4,2,0,2,0,0,9,145.44068126286007,1.0
52329539,2,4,0,0,2,0,0,8,134.98246869373713,1.0
52340897,1,3,0,1,3,4,0,12,115.13739210030548,0.9993489583333334
52342121,2,1,0,0,1,1,1,6,126.10058427640605,1.0
52348331,2,5,0,0,7,8,4,26,134.14176965861427,0.9958025588453598
52349459,2,4,0,0,7,3,2,18,135.52918533633178,0.9978264435695539
52357590,2,1,0,0,1,2,1,7,125.3027521691547,1.0
52361667,0,1,0,0,2,2,1,6,98.53031322337962,1.0
52383022,1,2,0,0,1,1,1,6,110.73051952053326,0.9792477302204929
52397209,0,2,1,0,0,2,0,5,113.92709082433127,1.0
52400402,3,4,0,2,1,2,6,18,123.96400094649613,0.9873756510925773
52413181,4,3,0,0,0,0,2,9,138.86639315772177,1.0
52414244,1,2,1,1,2,1,2,10,126.53094487847223,1.0
52431436,2,3,0,1,3,10,1,20,142.99441070280346,1.0
5244556,1,1,0,0,1,0,2,5,118.99644110082303,0.996875
52451353,8,10,4,0,8,7,6,43,124.9448463272078,0.9980223369419942
52459539,1,0,0,0,2,0,3,6,74.84697891532552,1.0
52464290,2,0,0,0,4,2,0,8,160.7634018621388,1.0
52469201,1,3,1,0,3,2,2,12,139.43630793400095,0.9948268972314449
52485630,1,1,3,0,0,3,0,8,119.47839943116769,1.0
52490790,1,1,0,1,3,2,0,8,118.57074737172069,0.9990234375
52530829,1,2,0,0,1,1,2,7,128.96369129579892,1.0
52542121,1,2,1,0,3,0,0,7,116.13534226190477,0.9977765425236242
52542154,2,2,0,0,1,0,1,6,147.42168451003087,1.0
52560621,2,4,0,0,1,1,3,11,136.2741776479696,1.0
52560628,2,2,0,0,1,1,2,8,103.01699184589062,1.0
52562345,2,5,0,0,2,3,1,13,135.2012729873971,1.0
52562618,2,1,1,0,1,4,0,9,196.47403176519538,0.9463863428896195
52590648,2,1,3,0,0,2,1,9,116.23752324550249,0.9956219518337881
52591075,1,1,0,1,0,1,2,6,124.33589876506812,1.0
52594664,3,4,1,1,3,1,1,14,117.99653309280264,0.9994419642857143
52610860,0,3,0,0,1,1,0,5,170.85745196759257,1.0
52613232,0,1,1,0,2,5,1,10,127.53563032085904,1.0
526430,3,3,0,0,0,3,3,12,133.39192536809847,1.0
52645443,3,5,0,0,0,0,1,9,170.54253455201524,0.9982638888888888
52647935,5,4,0,0,3,3,1,16,141.72247673483454,0.99951171875
52649326,2,4,0,0,2,0,7,15,160.729466692153,1.0
52659482,1,2,0,0,1,3,2,9,125.17240304926842,1.0
52666891,1,1,0,0,1,5,3,11,117.6415317003927,1.0
52671821,0,3,0,1,1,0,2,7,142.1303806584362,1.0
52679445,2,0,2,0,2,2,6,14,137.91947980948376,0.9983388704318937
52679450,2,2,1,0,1,2,7,15,141.48923878638817,0.9974358974358974
52683965,5,4,1,1,2,4,0,17,113.70322792793817,1.0
52702194,2,1,0,0,1,1,1,6,126.50934855645578,1.0
52708320,3,4,1,2,0,2,2,14,130.42841004602073,0.9988612441927991
52715627,1,6,1,1,3,0,0,12,118.21415651256001,1.0
52716591,0,4,0,1,3,1,4,13,123.92740980468567,1.0
52727959,1,4,1,2,2,5,1,16,116.32270688904661,0.99951171875
52731148,2,7,0,0,4,0,0,13,130.3453821299264,1.0
52732156,2,2,0,1,1,1,0,7,120.7382149287184,0.984621225383081
52742180,1,1,0,1,1,2,0,6,117.16712930400047,1.0
52748472,2,6,2,1,4,4,11,30,99.55616302172004,0.9992022532276184
52754980,0,3,0,0,2,0,1,6,102.76498255851338,1.0
52766269,2,3,1,1,0,2,2,11,107.91768017368263,0.9971756078224101
52785317,2,4,1,2,3,5,4,21,126.99748611417301,0.9954468288996976
52791249,1,1,1,0,0,3,1,7,106.9046136004556,1.0
52801383,1,3,3,0,1,3,0,11,140.86226938023597,1.0
52801502,4,8,0,2,4,1,7,26,121.39600155186689,0.9996995192307693
52802838,1,0,0,2,1,2,2,8,110.16613521758526,0.9990234375
52803153,2,2,0,0,0,3,4,11,116.33729274808266,0.9992897727272727
52807379,12,13,1,4,4,6,5,45,145.6164036351166,0.976122920885436
52808099,2,3,0,0,2,0,2,9,120.42994179026634,1.0
52810070,4,4,0,1,2,8,0,19,163.29226014254385,0.9967328510399154
5281974,1,1,0,0,2,3,1,8,108.2296237421232,1.0
52823628,1,2,1,1,1,5,0,11,122.91794432854908,1.0
52840109,2,3,0,0,1,2,0,8,123.35153639805169,1.0
52841551,0,5,0,0,0,2,0,7,134.58654747310453,0.9977678571428571
52849422,2,4,0,1,3,1,0,11,135.25726654566498,1.0
52860967,1,3,0,0,0,1,1,6,106.589285783179,1.0
52861767,2,8,0,2,2,0,3,17,124.34291880184743,0.9970349920458554
52869426,1,2,1,0,2,3,1,10,106.5316884109225,0.998443579766537
52870468,3,4,0,0,3,5,2,17,150.45933373705503,1.0
52902710,1,1,1,0,1,6,2,12,109.68662445870179,1.0
52913974,1,5,0,0,0,2,8,16,141.7400358155755,0.994660539482112
52913982,1,5,0,0,0,2,8,16,141.8280444407934,0.9941434239910755
52916359,2,4,0,0,1,3,8,18,141.56464061725583,0.995656968382054
52931436,2,1,2,0,1,1,3,10,134.37736402245537,0.9961119186046512
52931453,2,1,1,0,1,3,3,11,135.6990780542728,0.9936299332390199
52931464,4,2,2,0,1,2,3,14,138.34515481689732,0.9850102906795666
52931471,3,2,1,0,1,4,3,14,131.00796316162436,0.9961366758241759
52932992,1,3,4,2,3,1,11,25,102.44790015432098,0.9987362332347215
52941707,1,2,1,0,1,2,2,9,111.53537940815043,0.9859039199297298
52959267,5,4,2,0,8,2,4,25,118.80356104038066,1.0
52962467,4,7,0,1,3,3,0,18,131.37840439421865,1.0
52966734,1,3,2,0,1,1,0,8,131.38756894209746,1.0
52977822,3,10,0,5,0,0,7,25,112.17054849537035,0.9978294106710937
52980237,0,1,1,0,0,3,1,6,108.41235039437585,0.9986979166666666
52998064,4,4,0,0,1,1,6,16,144.13856479189056,0.9956262646773826
53004292,4,5,1,0,6,0,2,18,145.47337394975995,0.999562554680665
53016265,1,2,0,0,2,4,1,10,118.09758578222136,1.0
53018243,0,5,0,0,3,0,1,9,92.93534390360654,0.9991146525011066
53019928,1,3,0,0,2,1,0,7,154.4866029275003,1.0
53027369,4,5,0,1,3,4,0,17,126.32904645256058,0.993089626055549
53041769,1,2,0,0,1,1,3,8,119.39998359577342,1.0
53048197,6,2,0,0,4,5,3,20,127.45481295921593,0.992635157428356
53055008,1,3,0,0,1,1,3,9,141.58917502572018,1.0
53056401,2,3,0,1,1,1,0,8,130.50182866351594,0.9990234375
53056750,1,3,1,0,0,1,1,7,107.95605985449735,1.0
53071977,4,3,0,0,1,1,0,9,113.93140690847086,1.0
53078326,1,3,0,1,8,5,1,19,122.53519751225093,0.9995872033023736
53086577,7,9,5,0,11,3,14,49,134.3158468172352,0.9907816017389686
53100572,2,1,1,0,0,1,0,5,114.86463136574075,1.0
53101517,1,1,0,0,2,5,1,10,129.96031150334366,1.0
53105180,1,0,1,0,0,2,1,5,125.81140689300412,1.0
53105360,1,2,0,0,2,1,0,6,119.39742717978395,0.9973958333333334
53120985,0,4,1,1,9,3,2,20,127.41986870659721,1.0
53128150,0,4,0,1,0,0,1,6,124.73691770619,0.9986979166666666
5313271,1,3,0,1,1,4,3,13,116.49930807237608,0.995821113008613
53143867,4,8,0,0,4,2,2,20,160.5866206746373,1.0
53150604,3,4,0,2,6,2,8,25,132.51924359567903,0.9962401670154227
53170878,0,2,0,0,3,2,3,10,128.68284919142235,0.99921875
53184266,2,1,0,0,2,2,1,8,126.10447337962964,1.0
532047,4,4,2,1,3,1,1,16,197.24569692802638,1.0
532049,5,5,3,2,4,1,2,22,182.67949513248428,0.9996448863636364
53208131,1,6,0,5,0,0,8,20,139.2602164571389,0.997234499501992
53210389,2,2,0,0,4,0,1,9,104.82832228675211,1.0
53213169,1,1,0,0,1,1,1,5,106.53931841563785,1.0
53222287,0,2,1,0,4,2,0,9,133.52276597411958,0.9982706441850411
53236646,5,12,1,4,2,1,17,42,128.15001741485764,0.9983162241713155
53249273,9,20,5,5,6,9,6,60,151.26524791498045,0.999609375
53251871,3,2,0,0,1,0,0,6,139.21215374228396,1.0
53259285,2,2,0,0,2,2,0,8,114.42429526748971,0.996116460755814
53267186,3,3,0,1,2,4,0,13,115.16043787343702,1.0
53285534,3,6,0,0,2,0,0,11,136.09152501578285,0.9971756078224101
53286979,4,3,1,1,0,1,0,10,135.72850679123908,0.99921875
53287771,4,5,0,0,0,1,3,13,123.87540304005645,1.0
53294624,2,3,0,0,1,1,1,8,136.45772687742434,1.0
53302272,2,3,1,1,4,5,0,16,146.4922160727978,1.0
53308158,3,4,0,1,1,3,1,13,135.33131943207897,0.9993990384615384
53310941,3,4,1,0,3,5,4,20,127.03197154544789,0.9996078431372549
53310951,4,2,0,0,0,2,2,10,139.4757811856996,1.0
53310968,4,6,0,0,1,1,3,15,122.51763628952544,1.0
53310983,1,6,0,0,1,3,3,14,133.55295840063997,1.0
53313077,2,1,0,0,1,2,0,6,112.96281101835598,1.0
53318923,2,1,0,0,0,2,0,5,108.48429124871397,0.9922118190661479
53322131,3,12,0,0,0,2,1,18,141.80894675032863,0.9965842786667669
53327008,2,6,0,0,0,1,1,10,139.37648030799897,0.9991379310344828
53327901,0,10,1,1,3,5,1,21,115.46232249200148,0.9974554707379135
53338875,5,3,0,1,6,5,7,27,123.30613748320657,0.9970683188812515
53363259,1,3,1,0,1,2,1,9,108.6986233996342,0.9965175653594771
53369849,3,7,1,0,0,1,3,15,107.37033784848651,0.9845150029708853
53376207,2,5,1,0,1,0,0,9,131.60394477666327,0.9982706441850411
53379098,9,5,2,1,5,2,1,25,136.87568070195786,0.9931238181401622
53379105,4,7,0,0,4,1,2,18,132.53241791873856,0.9982839982839984
53380718,3,5,1,1,1,5,0,16,104.6550839823656,0.9990272373540856
53390215,2,1,0,0,1,1,0,5,201.3766925154321,1.0
53391485,4,4,0,1,0,4,1,14,141.93764565191432,0.9994419642857143
53401146,1,3,0,0,3,3,1,11,106.47959499931335,0.9992869875222816
53409843,4,2,0,1,4,1,3,15,142.25631007000138,1.0
53415065,1,2,0,0,1,1,0,5,128.52632233796297,1.0
53415772,2,1,2,0,1,0,6,12,117.70895243800481,0.9993489583333334
53423947,0,2,0,1,2,2,1,8,124.42277809927982,1.0
53454679,3,3,0,0,1,2,3,12,131.28710280216407,1.0
53457598,2,4,1,0,2,1,1,11,127.93352852123907,0.9978858350951374
5345807,0,4,0,0,1,0,3,8,141.6455172495519,0.996931387290795
53487859,1,0,0,0,2,1,1,5,124.21715196169562,0.9984375
53490851,1,4,0,0,1,0,3,9,162.87329021633516,1.0
53491094,1,7,0,0,1,1,4,14,159.63504852384628,0.9959695619138343
53491338,1,7,0,1,0,1,3,13,161.54461182336183,0.9775662652686944
53491420,2,7,0,0,1,2,3,15,160.39735363682064,0.9967611336032388
53497271,1,3,0,0,1,2,0,7,124.2274533592372,1.0
53528185,2,5,0,1,0,3,0,11,145.52441451563038,0.9992869875222816
53538020,2,1,0,0,1,2,1,7,122.28854290674603,1.0
53538228,2,2,0,0,1,1,3,9,144.76425983206406,0.9965209426946632
53540691,3,0,0,1,1,5,3,13,116.02589460078133,0.9975819017938583
53551621,0,5,0,0,1,0,2,8,130.1943181829188,1.0
53555913,2,4,0,0,0,2,2,10,122.23148133680556,0.9828768108316673
53565992,1,3,0,0,1,4,2,11,117.48859700886177,1.0
